showid,title,type,releaseyear,endyear,duration,genres,cast,imdbrating,numvotes,popularityrank,isadult,url
tt0898266,The Big Bang Theory,TV Show,2007,2019,22 min,"Comedy,Romance","Johnny Galecki, Jim Parsons, Kaley Cuoco, Kaley Cuoco, Simon Helberg",8.1,934373,113,0,https://www.imdb.com/title/tt0898266/
tt1392214,Prisoners,Movie,2013,2013,153 min,"Crime,Drama,Mystery","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo, Maria Bello",8.2,929892,114,0,https://www.imdb.com/title/tt1392214/
tt0773262,Dexter,TV Show,2006,2013,60 min,"Crime,Drama,Mystery","Michael C. Hall, Jennifer Carpenter, David Zayas, David Zayas, David Zayas",8.6,929070,115,0,https://www.imdb.com/title/tt0773262/
tt1119646,The Hangover,Movie,2009,2009,100 min,Comedy,"Zach Galifianakis, Bradley Cooper, Justin Bartha, Ed Helms, Heather Graham",7.7,926175,116,0,https://www.imdb.com/title/tt1119646/
tt0903624,The Hobbit: An Unexpected Journey,Movie,2012,2012,169 min,"Adventure,Fantasy","Martin Freeman, Ian McKellen, Richard Armitage, Andy Serkis, Ken Stott",7.8,925574,117,0,https://www.imdb.com/title/tt0903624/
tt3498820,Captain America: Civil War,Movie,2016,2016,147 min,"Action,Sci-Fi","Chris Evans, Chris Evans, Robert Downey Jr., Robert Downey Jr., Scarlett Johansson",7.8,923835,118,0,https://www.imdb.com/title/tt3498820/
tt0120915,Star Wars: Episode I - The Phantom Menace,Movie,1999,1999,136 min,"Action,Adventure,Fantasy","Ewan McGregor, Liam Neeson, Natalie Portman, Natalie Portman, Jake Lloyd",6.5,923351,119,0,https://www.imdb.com/title/tt0120915/
tt3315342,Logan,Movie,2017,2017,137 min,"Action,Drama,Sci-Fi","Hugh Jackman, Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook",8.1,922609,120,0,https://www.imdb.com/title/tt3315342/
tt1877830,The Batman,Movie,2022,2022,176 min,"Action,Crime,Drama","Robert Pattinson, Robert Pattinson, Zoë Kravitz, Jeffrey Wright, Colin Farrell",7.8,922187,121,0,https://www.imdb.com/title/tt1877830/
tt0121766,Star Wars: Episode III - Revenge of the Sith,Movie,2005,2005,140 min,"Action,Adventure,Fantasy","Hayden Christensen, Natalie Portman, Ewan McGregor, Samuel L. Jackson, Ian McDiarmid",7.7,918195,122,0,https://www.imdb.com/title/tt0121766/
tt0118715,The Big Lebowski,Movie,1998,1998,117 min,"Comedy,Crime","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, David Huddleston",8.1,914984,123,0,https://www.imdb.com/title/tt0118715/
tt2096673,Inside Out,Movie,2015,2015,95 min,"Adventure,Animation,Comedy","Amy Poehler, Bill Hader, Lewis Black, Mindy Kaling, Phyllis Smith",8.1,910930,124,0,https://www.imdb.com/title/tt2096673/
tt0416449,300,Movie,2006,2006,117 min,"Action,Drama","Gerard Butler, Lena Headey, David Wenham, Dominic West, Vincent Regan",7.6,910394,125,0,https://www.imdb.com/title/tt0416449/
tt0246578,Donnie Darko,Movie,2001,2001,113 min,"Drama,Mystery,Sci-Fi","Jake Gyllenhaal, Jena Malone, Mary McDonnell, Holmes Osborne, Maggie Gyllenhaal",8.0,909513,126,0,https://www.imdb.com/title/tt0246578/
tt1010048,Slumdog Millionaire,Movie,2008,2008,120 min,"Crime,Drama,Romance","Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor, Raj Zutshi",8.0,908977,127,0,https://www.imdb.com/title/tt1010048/
tt1825683,Black Panther,Movie,2018,2018,134 min,"Action,Adventure,Sci-Fi","Chadwick Boseman, Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira",7.3,906345,128,0,https://www.imdb.com/title/tt1825683/
tt1454468,Gravity,Movie,2013,2013,91 min,"Drama,Sci-Fi,Thriller","Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen, Phaldut Sharma",7.7,898156,129,0,https://www.imdb.com/title/tt1454468/
tt0317705,The Incredibles,Movie,2004,2004,115 min,"Action,Adventure,Animation","Craig T. Nelson, Craig T. Nelson, Samuel L. Jackson, Samuel L. Jackson, Holly Hunter",8.0,897217,130,0,https://www.imdb.com/title/tt0317705/
tt3501632,Thor: Ragnarok,Movie,2017,2017,130 min,"Action,Adventure,Comedy","Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Mark Ruffalo, Mark Ruffalo",7.9,891434,131,0,https://www.imdb.com/title/tt3501632/
tt0892769,How to Train Your Dragon,Movie,2010,2010,98 min,"Action,Adventure,Animation","Jay Baruchel, Gerard Butler, Christopher Mintz-Plasse, Craig Ferguson, America Ferrera",8.1,890418,132,0,https://www.imdb.com/title/tt0892769/
tt0060196,"The Good, the Bad and the Ugly",Movie,1966,1966,178 min,"Adventure,Drama,Western","Clint Eastwood, Eli Wallach, Lee Van Cleef, Lee Van Cleef, Aldo Giuffrè",8.8,888908,133,0,https://www.imdb.com/title/tt0060196/
tt0947798,Black Swan,Movie,2010,2010,108 min,"Drama,Thriller","Natalie Portman, Natalie Portman, Mila Kunis, Mila Kunis, Vincent Cassel",8.0,886859,134,0,https://www.imdb.com/title/tt0947798/
tt0083658,Blade Runner,Movie,1982,1982,117 min,"Action,Drama,Sci-Fi","Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh",8.1,879703,135,0,https://www.imdb.com/title/tt0083658/
tt1211837,Doctor Strange,Movie,2016,2016,115 min,"Action,Adventure,Fantasy","Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong, Mads Mikkelsen",7.5,876548,136,0,https://www.imdb.com/title/tt1211837/
tt2084970,The Imitation Game,Movie,2014,2014,114 min,"Biography,Drama,Thriller","Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech, Rory Kinnear",8.0,875757,137,0,https://www.imdb.com/title/tt2084970/
tt0480249,I Am Legend,Movie,2007,2007,101 min,"Drama,Horror,Sci-Fi","Will Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield, Willow Smith",7.2,874552,138,0,https://www.imdb.com/title/tt0480249/
tt8946378,Knives Out,Movie,2019,2019,130 min,"Comedy,Crime,Drama","Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon",7.9,873907,139,0,https://www.imdb.com/title/tt8946378/
tt0317248,City of God,Movie,2002,2002,130 min,"Crime,Drama","Alexandre Rodrigues, Leandro Firmino, Matheus Nachtergaele, Phellipe Haagensen, Douglas Silva",8.6,868364,140,0,https://www.imdb.com/title/tt0317248/
tt0378194,Kill Bill: Vol. 2,Movie,2004,2004,137 min,"Action,Crime,Thriller","Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Vivica A. Fox",8.0,867497,141,0,https://www.imdb.com/title/tt0378194/
tt0770828,Man of Steel,Movie,2013,2013,143 min,"Action,Adventure,Sci-Fi","Henry Cavill, Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",7.1,864723,142,0,https://www.imdb.com/title/tt0770828/
tt0097576,Indiana Jones and the Last Crusade,Movie,1989,1989,127 min,"Action,Adventure","Harrison Ford, Sean Connery, Alison Doody, Denholm Elliott, John Rhys-Davies",8.2,861757,143,0,https://www.imdb.com/title/tt0097576/
tt1205489,Gran Torino,Movie,2008,2008,116 min,Drama,"Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her, Brian Haley",8.1,860046,144,0,https://www.imdb.com/title/tt1205489/
tt2543164,Arrival,Movie,2016,2016,116 min,"Drama,Mystery,Sci-Fi","Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg, Mark O'Brien",7.9,859516,145,0,https://www.imdb.com/title/tt2543164/
tt1745960,Top Gun: Maverick,Movie,2022,2022,130 min,"Action,Drama","Tom Cruise, Jennifer Connelly, Miles Teller, Val Kilmer, Bashir Salahuddin",8.2,853568,146,0,https://www.imdb.com/title/tt1745960/
tt0093058,Full Metal Jacket,Movie,1987,1987,116 min,"Drama,War","Matthew Modine, R. Lee Ermey, Vincent D'Onofrio, Adam Baldwin, Dorian Harewood",8.2,849025,147,0,https://www.imdb.com/title/tt0093058/
tt1190634,The Boys,TV Show,2019,2026,60 min,"Action,Comedy,Crime","Karl Urban, Jack Quaid, Antony Starr, Erin Moriarty, Erin Moriarty",8.6,847308,148,0,https://www.imdb.com/title/tt1190634/
tt0090605,Aliens,Movie,1986,1986,137 min,"Action,Adventure,Horror","Sigourney Weaver, Michael Biehn, Carrie Henn, Paul Reiser, Lance Henriksen",8.4,838564,149,0,https://www.imdb.com/title/tt0090605/
tt0211915,Amélie,Movie,2001,2001,122 min,"Comedy,Romance","Audrey Tautou, Mathieu Kassovitz, Rufus, Lorella Cravotta, Serge Merlin",8.3,838157,150,0,https://www.imdb.com/title/tt0211915/
tt0144084,American Psycho,Movie,2000,2000,102 min,"Crime,Drama,Horror","Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny",7.6,833712,151,0,https://www.imdb.com/title/tt0144084/
tt0386676,The Office,TV Show,2005,2013,22 min,Comedy,"Steve Carell, Jenna Fischer, John Krasinski, Rainn Wilson, Leslie David Baker",9.0,827479,152,0,https://www.imdb.com/title/tt0386676/
tt3032476,Better Call Saul,TV Show,2015,2022,45 min,"Crime,Drama","Bob Odenkirk, Rhea Seehorn, Jonathan Banks, Patrick Fabian, Michael Mando",9.0,827010,153,0,https://www.imdb.com/title/tt3032476/
tt3896198,Guardians of the Galaxy Vol. 2,Movie,2017,2017,136 min,"Action,Adventure,Comedy","Chris Pratt, Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel",7.6,826044,154,0,https://www.imdb.com/title/tt3896198/
tt2911666,John Wick,Movie,2014,2014,101 min,"Action,Crime,Thriller","Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe, Dean Winters",7.5,825042,155,0,https://www.imdb.com/title/tt2911666/
tt0383574,Pirates of the Caribbean: Dead Man's Chest,Movie,2006,2006,151 min,"Action,Adventure,Fantasy","Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport, Bill Nighy",7.4,823677,156,0,https://www.imdb.com/title/tt0383574/
tt0401792,Sin City,Movie,2005,2005,124 min,"Crime,Thriller","Mickey Rourke, Clive Owen, Bruce Willis, Jessica Alba, Devon Aoki",8.0,819603,157,0,https://www.imdb.com/title/tt0401792/
tt0121765,Star Wars: Episode II - Attack of the Clones,Movie,2002,2002,142 min,"Action,Adventure,Fantasy","Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee, Samuel L. Jackson",6.6,817682,158,0,https://www.imdb.com/title/tt0121765/
tt1285016,The Social Network,Movie,2010,2010,120 min,"Biography,Drama","Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Rooney Mara, Bryan Barter",7.8,816953,159,0,https://www.imdb.com/title/tt1285016/
tt5052448,Get Out,Movie,2017,2017,104 min,"Horror,Mystery,Thriller","Daniel Kaluuya, Allison Williams, Bradley Whitford, Catherine Keener, Caleb Landry Jones",7.8,813027,160,0,https://www.imdb.com/title/tt5052448/
tt0118799,Life Is Beautiful,Movie,1997,1997,116 min,"Comedy,Drama,Romance","Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric",8.6,810212,161,0,https://www.imdb.com/title/tt0118799/
tt0126029,Shrek,Movie,2001,2001,90 min,"Adventure,Animation,Comedy","Mike Myers, Mike Myers, Mike Myers, Eddie Murphy, Cameron Diaz",7.9,807742,162,0,https://www.imdb.com/title/tt0126029/
tt5013056,Dunkirk,Movie,2017,2017,106 min,"Action,Drama,History","Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy, Damien Bonnard",7.8,804633,163,0,https://www.imdb.com/title/tt5013056/
tt1631867,Edge of Tomorrow,Movie,2014,2014,113 min,"Action,Adventure,Sci-Fi","Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson, Jonas Armstrong",7.9,802060,164,0,https://www.imdb.com/title/tt1631867/
tt0113277,Heat,Movie,1995,1995,170 min,"Action,Crime,Drama","Al Pacino, Robert De Niro, Val Kilmer, Jon Voight, Tom Sizemore",8.3,799877,165,0,https://www.imdb.com/title/tt0113277/
tt2250912,Spider-Man: Homecoming,Movie,2017,2017,133 min,"Action,Adventure,Sci-Fi","Tom Holland, Tom Holland, Michael Keaton, Michael Keaton, Robert Downey Jr.",7.4,793561,166,0,https://www.imdb.com/title/tt2250912/
tt2975590,Batman v Superman: Dawn of Justice,Movie,2016,2016,151 min,"Action,Adventure,Sci-Fi","Ben Affleck, Ben Affleck, Henry Cavill, Henry Cavill, Amy Adams",6.4,790025,167,0,https://www.imdb.com/title/tt2975590/
tt1877832,X-Men: Days of Future Past,Movie,2014,2014,132 min,"Action,Adventure,Sci-Fi","Patrick Stewart, Ian McKellen, Hugh Jackman, Hugh Jackman, James McAvoy",7.9,786487,168,0,https://www.imdb.com/title/tt1877832/
tt0116282,Fargo,Movie,1996,1996,98 min,"Crime,Drama,Thriller","William H. Macy, Frances McDormand, Steve Buscemi, Peter Stormare, Kristin Rudrüd",8.1,785659,169,0,https://www.imdb.com/title/tt0116282/
tt2024544,12 Years a Slave,Movie,2013,2013,134 min,"Biography,Drama,History","Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt, Dwight Henry",8.1,784912,170,0,https://www.imdb.com/title/tt2024544/
tt4633694,Spider-Man: Into the Spider-Verse,Movie,2018,2018,117 min,"Action,Adventure,Animation","Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali, Brian Tyree Henry",8.4,784023,171,0,https://www.imdb.com/title/tt4633694/
tt0054215,Psycho,Movie,1960,1960,109 min,"Drama,Horror,Mystery","Anthony Perkins, Janet Leigh, Vera Miles, John Gavin, Martin Balsam",8.5,783255,172,0,https://www.imdb.com/title/tt0054215/
tt0316654,Spider-Man 2,Movie,2004,2004,127 min,"Action,Adventure,Sci-Fi","Tobey Maguire, Tobey Maguire, Kirsten Dunst, Alfred Molina, Alfred Molina",7.5,781434,173,0,https://www.imdb.com/title/tt0316654/
tt0062622,2001: A Space Odyssey,Movie,1968,1968,149 min,"Adventure,Sci-Fi","Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter, Leonard Rossiter",8.3,780834,174,0,https://www.imdb.com/title/tt0062622/
tt0816711,World War Z,Movie,2013,2013,116 min,"Action,Adventure,Horror","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale, Ludi Boeken",7.0,780617,175,0,https://www.imdb.com/title/tt0816711/
tt0460649,How I Met Your Mother,TV Show,2005,2014,22 min,"Comedy,Drama,Romance","Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris, Alyson Hannigan",8.3,779760,176,0,https://www.imdb.com/title/tt0460649/
tt0478970,Ant-Man,Movie,2015,2015,117 min,"Action,Comedy,Sci-Fi","Paul Rudd, Paul Rudd, Michael Douglas, Corey Stoll, Corey Stoll",7.2,777860,177,0,https://www.imdb.com/title/tt0478970/
tt1981115,Thor: The Dark World,Movie,2013,2013,112 min,"Action,Adventure,Fantasy","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Stellan Skarsgård, Anthony Hopkins",6.7,775349,178,0,https://www.imdb.com/title/tt1981115/
tt2802144,Kingsman: The Secret Service,Movie,2014,2014,129 min,"Action,Adventure,Comedy","Colin Firth, Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",7.7,774742,179,0,https://www.imdb.com/title/tt2802144/
tt1045658,Silver Linings Playbook,Movie,2012,2012,122 min,"Comedy,Drama,Romance","Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker",7.7,772289,180,0,https://www.imdb.com/title/tt1045658/
tt1951264,The Hunger Games: Catching Fire,Movie,2013,2013,146 min,"Action,Adventure,Sci-Fi","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman, Jack Quaid",7.5,771289,181,0,https://www.imdb.com/title/tt1951264/
tt1074638,Skyfall,Movie,2012,2012,143 min,"Action,Adventure,Thriller","Daniel Craig, Javier Bardem, Naomie Harris, Judi Dench, Ralph Fiennes",7.8,770933,182,0,https://www.imdb.com/title/tt1074638/
tt2442560,Peaky Blinders,TV Show,2013,2022,60 min,"Crime,Drama","Cillian Murphy, Paul Anderson, Sophie Rundle, Sophie Rundle, Helen McCrory",8.7,769379,183,0,https://www.imdb.com/title/tt2442560/
tt0078788,Apocalypse Now,Movie,1979,1979,147 min,"Drama,Mystery,War","Martin Sheen, Marlon Brando, Robert Duvall, Frederic Forrest, Sam Bottoms",8.4,768333,184,0,https://www.imdb.com/title/tt0078788/
tt1670345,Now You See Me,Movie,2013,2013,115 min,"Crime,Mystery,Thriller","Jesse Eisenberg, Common, Mark Ruffalo, Woody Harrelson, Isla Fisher",7.2,768298,185,0,https://www.imdb.com/title/tt1670345/
tt8579674,1917,Movie,2019,2019,119 min,"Action,Drama,War","Dean-Charles Chapman, George MacKay, Daniel Mays, Colin Firth, Pip Carter",8.2,767930,186,0,https://www.imdb.com/title/tt8579674/
tt0117951,Trainspotting,Movie,1996,1996,93 min,"Crime,Drama","Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle",8.1,767580,187,0,https://www.imdb.com/title/tt0117951/
tt0304141,Harry Potter and the Prisoner of Azkaban,Movie,2004,2004,142 min,"Adventure,Family,Fantasy","Daniel Radcliffe, Emma Watson, Rupert Grint, Richard Griffiths, Pam Ferris",7.9,764537,188,0,https://www.imdb.com/title/tt0304141/
tt0405159,Million Dollar Baby,Movie,2004,2004,132 min,"Drama,Sport","Hilary Swank, Clint Eastwood, Morgan Freeman, Jay Baruchel, Mike Colter",8.1,764437,189,0,https://www.imdb.com/title/tt0405159/
tt0295297,Harry Potter and the Chamber of Secrets,Movie,2002,2002,161 min,"Adventure,Family,Fantasy","Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Richard Griffiths",7.5,763769,190,0,https://www.imdb.com/title/tt0295297/
tt1270798,X-Men: First Class,Movie,2011,2011,131 min,"Action,Sci-Fi","James McAvoy, Michael Fassbender, Jennifer Lawrence, Jennifer Lawrence, Kevin Bacon",7.7,762655,191,0,https://www.imdb.com/title/tt1270798/
tt0948470,The Amazing Spider-Man,Movie,2012,2012,136 min,"Action,Sci-Fi","Andrew Garfield, Andrew Garfield, Emma Stone, Rhys Ifans, Rhys Ifans",6.9,762160,192,0,https://www.imdb.com/title/tt0948470/
tt0780504,Drive,Movie,2011,2011,100 min,"Action,Drama","Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac",7.8,760221,193,0,https://www.imdb.com/title/tt0780504/
tt3783958,La La Land,Movie,2016,2016,128 min,"Comedy,Drama,Music","Ryan Gosling, Emma Stone, Rosemarie DeWitt, J.K. Simmons, Amiee Conn",8.0,758506,194,0,https://www.imdb.com/title/tt3783958/
tt1386697,Suicide Squad,Movie,2016,2016,123 min,"Action,Adventure,Fantasy","Will Smith, Jared Leto, Margot Robbie, Viola Davis, Jaime FitzSimons",5.9,758087,195,0,https://www.imdb.com/title/tt1386697/
tt10919420,Squid Game,TV Show,2021,2025,60 min,"Action,Crime,Drama","Lee Jung-jae, Wi Ha-joon, Jeon Young-soo, Jeon Young-soo, Halley Kim",7.9,755539,196,0,https://www.imdb.com/title/tt10919420/
tt3748528,Rogue One: A Star Wars Story,Movie,2016,2016,133 min,"Action,Adventure,Sci-Fi","Felicity Jones, Diego Luna, Alan Tudyk, Donnie Yen, Wen Jiang",7.8,752990,197,0,https://www.imdb.com/title/tt3748528/
tt1170358,The Hobbit: The Desolation of Smaug,Movie,2013,2013,161 min,"Adventure,Fantasy","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott, Graham McTavish",7.8,751958,198,0,https://www.imdb.com/title/tt1170358/
tt2356777,True Detective,TV Show,2014,ongoing,60 min,"Crime,Drama,Mystery","Vince Vaughn, Colin Farrell, Rachel McAdams, Taylor Kitsch, Matthew McConaughey",8.8,751369,199,0,https://www.imdb.com/title/tt2356777/
tt1136608,District 9,Movie,2009,2009,112 min,"Action,Sci-Fi,Thriller","Sharlto Copley, David James, Jason Cope, Jason Cope, Vanessa Haywood",7.9,751197,200,0,https://www.imdb.com/title/tt1136608/
tt1856101,Blade Runner 2049,Movie,2017,2017,164 min,"Action,Drama,Mystery","Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista, Robin Wright",8.0,750263,201,0,https://www.imdb.com/title/tt1856101/
tt0330373,Harry Potter and the Goblet of Fire,Movie,2005,2005,157 min,"Adventure,Family,Fantasy","Daniel Radcliffe, Emma Watson, Rupert Grint, Eric Sykes, Timothy Spall",7.7,750180,202,0,https://www.imdb.com/title/tt0330373/
tt0457430,Pan's Labyrinth,Movie,2006,2006,118 min,"Drama,Fantasy,War","Ivana Baquero, Ariadna Gil, Sergi López, Maribel Verdú, Doug Jones",8.2,745298,203,0,https://www.imdb.com/title/tt0457430/
tt0421715,The Curious Case of Benjamin Button,Movie,2008,2008,166 min,"Drama,Fantasy,Romance","Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond, Faune Chambers Watkins",7.8,743202,204,0,https://www.imdb.com/title/tt0421715/
tt0381061,Casino Royale,Movie,2006,2006,144 min,"Action,Adventure,Thriller","Daniel Craig, Eva Green, Judi Dench, Jeffrey Wright, Mads Mikkelsen",8.0,742297,205,0,https://www.imdb.com/title/tt0381061/
tt0449088,Pirates of the Caribbean: At World's End,Movie,2007,2007,169 min,"Action,Adventure,Fantasy","Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush, Jack Davenport",7.2,741990,206,0,https://www.imdb.com/title/tt0449088/
tt5463162,Deadpool 2,Movie,2018,2018,119 min,"Action,Adventure,Comedy","Ryan Reynolds, Ryan Reynolds, Ryan Reynolds, Josh Brolin, Morena Baccarin",7.6,741941,207,0,https://www.imdb.com/title/tt5463162/
tt0099785,Home Alone,Movie,1990,1990,103 min,"Comedy,Family","Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom",7.8,741855,208,0,https://www.imdb.com/title/tt0099785/
tt0107048,Groundhog Day,Movie,1993,1993,101 min,"Comedy,Drama,Fantasy","Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray",8.0,735960,209,0,https://www.imdb.com/title/tt0107048/
tt0073195,Jaws,Movie,1975,1975,124 min,"Adventure,Drama,Horror","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton",8.1,734720,210,0,https://www.imdb.com/title/tt0073195/
tt2085059,Black Mirror,TV Show,2011,ongoing,60 min,"Crime,Drama,Mystery","Anjana Vasan, Anjana Vasan, Cristin Milioti, Jimmi Simpson, Jesse Plemons",8.7,734585,211,0,https://www.imdb.com/title/tt2085059/
tt0451279,Wonder Woman,Movie,2017,2017,141 min,"Action,Adventure,Fantasy","Gal Gadot, Chris Pine, Robin Wright, Lucy Davis, Connie Nielsen",7.3,734251,212,0,https://www.imdb.com/title/tt0451279/
tt3581920,The Last of Us,TV Show,2023,ongoing,50 min,"Action,Adventure,Drama","Bella Ramsey, Pedro Pascal, Gabriel Luna, Isabela Merced, Young Mazino",8.5,732929,213,0,https://www.imdb.com/title/tt3581920/
tt1504320,The King's Speech,Movie,2010,2010,118 min,"Biography,Drama,History","Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi, Robert Portal",8.0,732059,214,0,https://www.imdb.com/title/tt1504320/
tt15239678,Dune: Part Two,Movie,2024,2024,166 min,"Action,Adventure,Drama","Timothée Chalamet, Zendaya, Rebecca Ferguson, Javier Bardem, Josh Brolin",8.4,731751,215,0,https://www.imdb.com/title/tt15239678/
tt0369610,Jurassic World,Movie,2015,2015,124 min,"Action,Adventure,Sci-Fi","Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer, Irrfan Khan",6.9,727437,216,0,https://www.imdb.com/title/tt0369610/
tt1798709,Her,Movie,2013,2013,126 min,"Drama,Romance,Sci-Fi","Joaquin Phoenix, Amy Adams, Scarlett Johansson, Rooney Mara, Lynn Adrianna Freedman",8.0,724998,217,0,https://www.imdb.com/title/tt1798709/
tt3460252,The Hateful Eight,Movie,2015,2015,168 min,"Crime,Drama,Mystery","Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir",7.8,720332,218,0,https://www.imdb.com/title/tt3460252/
tt0418279,Transformers,Movie,2007,2007,144 min,"Action,Adventure,Sci-Fi","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson, Rachael Taylor",7.1,716653,219,0,https://www.imdb.com/title/tt0418279/
